Problem_ID,n,trig,b,problem_latex,answer_latex
IBP_n15_cos_b02_07,15,cos,2,"Evaluate the indefinite integral.

\int x^{15} \cos(2x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{15} \sin{\left(2 x \right)}}{2} + \frac{15 x^{14} \cos{\left(2 x \right)}}{4} - \frac{105 x^{13} \sin{\left(2 x \right)}}{4} - \frac{1365 x^{12} \cos{\left(2 x \right)}}{8} + \frac{4095 x^{11} \sin{\left(2 x \right)}}{4} + \frac{45045 x^{10} \cos{\left(2 x \right)}}{8} - \frac{225225 x^{9} \sin{\left(2 x \right)}}{8} - \frac{2027025 x^{8} \cos{\left(2 x \right)}}{16} + \frac{2027025 x^{7} \sin{\left(2 x \right)}}{4} + \frac{14189175 x^{6} \cos{\left(2 x \right)}}{8} - \frac{42567525 x^{5} \sin{\left(2 x \right)}}{8} - \frac{212837625 x^{4} \cos{\left(2 x \right)}}{16} + \frac{212837625 x^{3} \sin{\left(2 x \right)}}{8} + \frac{638512875 x^{2} \cos{\left(2 x \right)}}{16} - \frac{638512875 x \sin{\left(2 x \right)}}{16} - \frac{638512875 \cos{\left(2 x \right)}}{32}
IBP_n15_cos_b05_08,15,cos,5,"Evaluate the indefinite integral.

\int x^{15} \cos(5x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{15} \sin{\left(5 x \right)}}{5} + \frac{3 x^{14} \cos{\left(5 x \right)}}{5} - \frac{42 x^{13} \sin{\left(5 x \right)}}{25} - \frac{546 x^{12} \cos{\left(5 x \right)}}{125} + \frac{6552 x^{11} \sin{\left(5 x \right)}}{625} + \frac{72072 x^{10} \cos{\left(5 x \right)}}{3125} - \frac{144144 x^{9} \sin{\left(5 x \right)}}{3125} - \frac{1297296 x^{8} \cos{\left(5 x \right)}}{15625} + \frac{10378368 x^{7} \sin{\left(5 x \right)}}{78125} + \frac{72648576 x^{6} \cos{\left(5 x \right)}}{390625} - \frac{435891456 x^{5} \sin{\left(5 x \right)}}{1953125} - \frac{435891456 x^{4} \cos{\left(5 x \right)}}{1953125} + \frac{1743565824 x^{3} \sin{\left(5 x \right)}}{9765625} + \frac{5230697472 x^{2} \cos{\left(5 x \right)}}{48828125} - \frac{10461394944 x \sin{\left(5 x \right)}}{244140625} - \frac{10461394944 \cos{\left(5 x \right)}}{1220703125}
IBP_n15_cos_b06_09,15,cos,6,"Evaluate the indefinite integral.

\int x^{15} \cos(6x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{15} \sin{\left(6 x \right)}}{6} + \frac{5 x^{14} \cos{\left(6 x \right)}}{12} - \frac{35 x^{13} \sin{\left(6 x \right)}}{36} - \frac{455 x^{12} \cos{\left(6 x \right)}}{216} + \frac{455 x^{11} \sin{\left(6 x \right)}}{108} + \frac{5005 x^{10} \cos{\left(6 x \right)}}{648} - \frac{25025 x^{9} \sin{\left(6 x \right)}}{1944} - \frac{25025 x^{8} \cos{\left(6 x \right)}}{1296} + \frac{25025 x^{7} \sin{\left(6 x \right)}}{972} + \frac{175175 x^{6} \cos{\left(6 x \right)}}{5832} - \frac{175175 x^{5} \sin{\left(6 x \right)}}{5832} - \frac{875875 x^{4} \cos{\left(6 x \right)}}{34992} + \frac{875875 x^{3} \sin{\left(6 x \right)}}{52488} + \frac{875875 x^{2} \cos{\left(6 x \right)}}{104976} - \frac{875875 x \sin{\left(6 x \right)}}{314928} - \frac{875875 \cos{\left(6 x \right)}}{1889568}
IBP_n16_sin_b05_00,16,sin,5,"Evaluate the indefinite integral.

\int x^{16} \sin(5x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(5 x \right)}}{5} + \frac{16 x^{15} \sin{\left(5 x \right)}}{25} + \frac{48 x^{14} \cos{\left(5 x \right)}}{25} - \frac{672 x^{13} \sin{\left(5 x \right)}}{125} - \frac{8736 x^{12} \cos{\left(5 x \right)}}{625} + \frac{104832 x^{11} \sin{\left(5 x \right)}}{3125} + \frac{1153152 x^{10} \cos{\left(5 x \right)}}{15625} - \frac{2306304 x^{9} \sin{\left(5 x \right)}}{15625} - \frac{20756736 x^{8} \cos{\left(5 x \right)}}{78125} + \frac{166053888 x^{7} \sin{\left(5 x \right)}}{390625} + \frac{1162377216 x^{6} \cos{\left(5 x \right)}}{1953125} - \frac{6974263296 x^{5} \sin{\left(5 x \right)}}{9765625} - \frac{6974263296 x^{4} \cos{\left(5 x \right)}}{9765625} + \frac{27897053184 x^{3} \sin{\left(5 x \right)}}{48828125} + \frac{83691159552 x^{2} \cos{\left(5 x \right)}}{244140625} - \frac{167382319104 x \sin{\left(5 x \right)}}{1220703125} - \frac{167382319104 \cos{\left(5 x \right)}}{6103515625}
IBP_n16_sin_b04_01,16,sin,4,"Evaluate the indefinite integral.

\int x^{16} \sin(4x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(4 x \right)}}{4} + x^{15} \sin{\left(4 x \right)} + \frac{15 x^{14} \cos{\left(4 x \right)}}{4} - \frac{105 x^{13} \sin{\left(4 x \right)}}{8} - \frac{1365 x^{12} \cos{\left(4 x \right)}}{32} + \frac{4095 x^{11} \sin{\left(4 x \right)}}{32} + \frac{45045 x^{10} \cos{\left(4 x \right)}}{128} - \frac{225225 x^{9} \sin{\left(4 x \right)}}{256} - \frac{2027025 x^{8} \cos{\left(4 x \right)}}{1024} + \frac{2027025 x^{7} \sin{\left(4 x \right)}}{512} + \frac{14189175 x^{6} \cos{\left(4 x \right)}}{2048} - \frac{42567525 x^{5} \sin{\left(4 x \right)}}{4096} - \frac{212837625 x^{4} \cos{\left(4 x \right)}}{16384} + \frac{212837625 x^{3} \sin{\left(4 x \right)}}{16384} + \frac{638512875 x^{2} \cos{\left(4 x \right)}}{65536} - \frac{638512875 x \sin{\left(4 x \right)}}{131072} - \frac{638512875 \cos{\left(4 x \right)}}{524288}
IBP_n16_sin_b01_02,16,sin,1,"Evaluate the indefinite integral.

\int x^{16} \sin(x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- x^{16} \cos{\left(x \right)} + 16 x^{15} \sin{\left(x \right)} + 240 x^{14} \cos{\left(x \right)} - 3360 x^{13} \sin{\left(x \right)} - 43680 x^{12} \cos{\left(x \right)} + 524160 x^{11} \sin{\left(x \right)} + 5765760 x^{10} \cos{\left(x \right)} - 57657600 x^{9} \sin{\left(x \right)} - 518918400 x^{8} \cos{\left(x \right)} + 4151347200 x^{7} \sin{\left(x \right)} + 29059430400 x^{6} \cos{\left(x \right)} - 174356582400 x^{5} \sin{\left(x \right)} - 871782912000 x^{4} \cos{\left(x \right)} + 3487131648000 x^{3} \sin{\left(x \right)} + 10461394944000 x^{2} \cos{\left(x \right)} - 20922789888000 x \sin{\left(x \right)} - 20922789888000 \cos{\left(x \right)}
IBP_n16_sin_b10_03,16,sin,10,"Evaluate the indefinite integral.

\int x^{16} \sin(10x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(10 x \right)}}{10} + \frac{4 x^{15} \sin{\left(10 x \right)}}{25} + \frac{6 x^{14} \cos{\left(10 x \right)}}{25} - \frac{42 x^{13} \sin{\left(10 x \right)}}{125} - \frac{273 x^{12} \cos{\left(10 x \right)}}{625} + \frac{1638 x^{11} \sin{\left(10 x \right)}}{3125} + \frac{9009 x^{10} \cos{\left(10 x \right)}}{15625} - \frac{9009 x^{9} \sin{\left(10 x \right)}}{15625} - \frac{81081 x^{8} \cos{\left(10 x \right)}}{156250} + \frac{162162 x^{7} \sin{\left(10 x \right)}}{390625} + \frac{567567 x^{6} \cos{\left(10 x \right)}}{1953125} - \frac{1702701 x^{5} \sin{\left(10 x \right)}}{9765625} - \frac{1702701 x^{4} \cos{\left(10 x \right)}}{19531250} + \frac{1702701 x^{3} \sin{\left(10 x \right)}}{48828125} + \frac{5108103 x^{2} \cos{\left(10 x \right)}}{488281250} - \frac{5108103 x \sin{\left(10 x \right)}}{2441406250} - \frac{5108103 \cos{\left(10 x \right)}}{24414062500}
IBP_n16_sin_b06_04,16,sin,6,"Evaluate the indefinite integral.

\int x^{16} \sin(6x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(6 x \right)}}{6} + \frac{4 x^{15} \sin{\left(6 x \right)}}{9} + \frac{10 x^{14} \cos{\left(6 x \right)}}{9} - \frac{70 x^{13} \sin{\left(6 x \right)}}{27} - \frac{455 x^{12} \cos{\left(6 x \right)}}{81} + \frac{910 x^{11} \sin{\left(6 x \right)}}{81} + \frac{5005 x^{10} \cos{\left(6 x \right)}}{243} - \frac{25025 x^{9} \sin{\left(6 x \right)}}{729} - \frac{25025 x^{8} \cos{\left(6 x \right)}}{486} + \frac{50050 x^{7} \sin{\left(6 x \right)}}{729} + \frac{175175 x^{6} \cos{\left(6 x \right)}}{2187} - \frac{175175 x^{5} \sin{\left(6 x \right)}}{2187} - \frac{875875 x^{4} \cos{\left(6 x \right)}}{13122} + \frac{875875 x^{3} \sin{\left(6 x \right)}}{19683} + \frac{875875 x^{2} \cos{\left(6 x \right)}}{39366} - \frac{875875 x \sin{\left(6 x \right)}}{118098} - \frac{875875 \cos{\left(6 x \right)}}{708588}
IBP_n16_sin_b02_05,16,sin,2,"Evaluate the indefinite integral.

\int x^{16} \sin(2x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(2 x \right)}}{2} + 4 x^{15} \sin{\left(2 x \right)} + 30 x^{14} \cos{\left(2 x \right)} - 210 x^{13} \sin{\left(2 x \right)} - 1365 x^{12} \cos{\left(2 x \right)} + 8190 x^{11} \sin{\left(2 x \right)} + 45045 x^{10} \cos{\left(2 x \right)} - 225225 x^{9} \sin{\left(2 x \right)} - \frac{2027025 x^{8} \cos{\left(2 x \right)}}{2} + 4054050 x^{7} \sin{\left(2 x \right)} + 14189175 x^{6} \cos{\left(2 x \right)} - 42567525 x^{5} \sin{\left(2 x \right)} - \frac{212837625 x^{4} \cos{\left(2 x \right)}}{2} + 212837625 x^{3} \sin{\left(2 x \right)} + \frac{638512875 x^{2} \cos{\left(2 x \right)}}{2} - \frac{638512875 x \sin{\left(2 x \right)}}{2} - \frac{638512875 \cos{\left(2 x \right)}}{4}
IBP_n16_sin_b03_06,16,sin,3,"Evaluate the indefinite integral.

\int x^{16} \sin(3x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(3 x \right)}}{3} + \frac{16 x^{15} \sin{\left(3 x \right)}}{9} + \frac{80 x^{14} \cos{\left(3 x \right)}}{9} - \frac{1120 x^{13} \sin{\left(3 x \right)}}{27} - \frac{14560 x^{12} \cos{\left(3 x \right)}}{81} + \frac{58240 x^{11} \sin{\left(3 x \right)}}{81} + \frac{640640 x^{10} \cos{\left(3 x \right)}}{243} - \frac{6406400 x^{9} \sin{\left(3 x \right)}}{729} - \frac{6406400 x^{8} \cos{\left(3 x \right)}}{243} + \frac{51251200 x^{7} \sin{\left(3 x \right)}}{729} + \frac{358758400 x^{6} \cos{\left(3 x \right)}}{2187} - \frac{717516800 x^{5} \sin{\left(3 x \right)}}{2187} - \frac{3587584000 x^{4} \cos{\left(3 x \right)}}{6561} + \frac{14350336000 x^{3} \sin{\left(3 x \right)}}{19683} + \frac{14350336000 x^{2} \cos{\left(3 x \right)}}{19683} - \frac{28700672000 x \sin{\left(3 x \right)}}{59049} - \frac{28700672000 \cos{\left(3 x \right)}}{177147}
IBP_n16_sin_b08_07,16,sin,8,"Evaluate the indefinite integral.

\int x^{16} \sin(8x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(8 x \right)}}{8} + \frac{x^{15} \sin{\left(8 x \right)}}{4} + \frac{15 x^{14} \cos{\left(8 x \right)}}{32} - \frac{105 x^{13} \sin{\left(8 x \right)}}{128} - \frac{1365 x^{12} \cos{\left(8 x \right)}}{1024} + \frac{4095 x^{11} \sin{\left(8 x \right)}}{2048} + \frac{45045 x^{10} \cos{\left(8 x \right)}}{16384} - \frac{225225 x^{9} \sin{\left(8 x \right)}}{65536} - \frac{2027025 x^{8} \cos{\left(8 x \right)}}{524288} + \frac{2027025 x^{7} \sin{\left(8 x \right)}}{524288} + \frac{14189175 x^{6} \cos{\left(8 x \right)}}{4194304} - \frac{42567525 x^{5} \sin{\left(8 x \right)}}{16777216} - \frac{212837625 x^{4} \cos{\left(8 x \right)}}{134217728} + \frac{212837625 x^{3} \sin{\left(8 x \right)}}{268435456} + \frac{638512875 x^{2} \cos{\left(8 x \right)}}{2147483648} - \frac{638512875 x \sin{\left(8 x \right)}}{8589934592} - \frac{638512875 \cos{\left(8 x \right)}}{68719476736}
IBP_n16_sin_b09_08,16,sin,9,"Evaluate the indefinite integral.

\int x^{16} \sin(9x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(9 x \right)}}{9} + \frac{16 x^{15} \sin{\left(9 x \right)}}{81} + \frac{80 x^{14} \cos{\left(9 x \right)}}{243} - \frac{1120 x^{13} \sin{\left(9 x \right)}}{2187} - \frac{14560 x^{12} \cos{\left(9 x \right)}}{19683} + \frac{58240 x^{11} \sin{\left(9 x \right)}}{59049} + \frac{640640 x^{10} \cos{\left(9 x \right)}}{531441} - \frac{6406400 x^{9} \sin{\left(9 x \right)}}{4782969} - \frac{6406400 x^{8} \cos{\left(9 x \right)}}{4782969} + \frac{51251200 x^{7} \sin{\left(9 x \right)}}{43046721} + \frac{358758400 x^{6} \cos{\left(9 x \right)}}{387420489} - \frac{717516800 x^{5} \sin{\left(9 x \right)}}{1162261467} - \frac{3587584000 x^{4} \cos{\left(9 x \right)}}{10460353203} + \frac{14350336000 x^{3} \sin{\left(9 x \right)}}{94143178827} + \frac{14350336000 x^{2} \cos{\left(9 x \right)}}{282429536481} - \frac{28700672000 x \sin{\left(9 x \right)}}{2541865828329} - \frac{28700672000 \cos{\left(9 x \right)}}{22876792454961}
IBP_n16_sin_b07_09,16,sin,7,"Evaluate the indefinite integral.

\int x^{16} \sin(7x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",- \frac{x^{16} \cos{\left(7 x \right)}}{7} + \frac{16 x^{15} \sin{\left(7 x \right)}}{49} + \frac{240 x^{14} \cos{\left(7 x \right)}}{343} - \frac{480 x^{13} \sin{\left(7 x \right)}}{343} - \frac{6240 x^{12} \cos{\left(7 x \right)}}{2401} + \frac{74880 x^{11} \sin{\left(7 x \right)}}{16807} + \frac{823680 x^{10} \cos{\left(7 x \right)}}{117649} - \frac{8236800 x^{9} \sin{\left(7 x \right)}}{823543} - \frac{74131200 x^{8} \cos{\left(7 x \right)}}{5764801} + \frac{593049600 x^{7} \sin{\left(7 x \right)}}{40353607} + \frac{593049600 x^{6} \cos{\left(7 x \right)}}{40353607} - \frac{3558297600 x^{5} \sin{\left(7 x \right)}}{282475249} - \frac{17791488000 x^{4} \cos{\left(7 x \right)}}{1977326743} + \frac{71165952000 x^{3} \sin{\left(7 x \right)}}{13841287201} + \frac{213497856000 x^{2} \cos{\left(7 x \right)}}{96889010407} - \frac{426995712000 x \sin{\left(7 x \right)}}{678223072849} - \frac{426995712000 \cos{\left(7 x \right)}}{4747561509943}
IBP_n16_cos_b09_00,16,cos,9,"Evaluate the indefinite integral.

\int x^{16} \cos(9x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(9 x \right)}}{9} + \frac{16 x^{15} \cos{\left(9 x \right)}}{81} - \frac{80 x^{14} \sin{\left(9 x \right)}}{243} - \frac{1120 x^{13} \cos{\left(9 x \right)}}{2187} + \frac{14560 x^{12} \sin{\left(9 x \right)}}{19683} + \frac{58240 x^{11} \cos{\left(9 x \right)}}{59049} - \frac{640640 x^{10} \sin{\left(9 x \right)}}{531441} - \frac{6406400 x^{9} \cos{\left(9 x \right)}}{4782969} + \frac{6406400 x^{8} \sin{\left(9 x \right)}}{4782969} + \frac{51251200 x^{7} \cos{\left(9 x \right)}}{43046721} - \frac{358758400 x^{6} \sin{\left(9 x \right)}}{387420489} - \frac{717516800 x^{5} \cos{\left(9 x \right)}}{1162261467} + \frac{3587584000 x^{4} \sin{\left(9 x \right)}}{10460353203} + \frac{14350336000 x^{3} \cos{\left(9 x \right)}}{94143178827} - \frac{14350336000 x^{2} \sin{\left(9 x \right)}}{282429536481} - \frac{28700672000 x \cos{\left(9 x \right)}}{2541865828329} + \frac{28700672000 \sin{\left(9 x \right)}}{22876792454961}
IBP_n16_cos_b06_01,16,cos,6,"Evaluate the indefinite integral.

\int x^{16} \cos(6x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(6 x \right)}}{6} + \frac{4 x^{15} \cos{\left(6 x \right)}}{9} - \frac{10 x^{14} \sin{\left(6 x \right)}}{9} - \frac{70 x^{13} \cos{\left(6 x \right)}}{27} + \frac{455 x^{12} \sin{\left(6 x \right)}}{81} + \frac{910 x^{11} \cos{\left(6 x \right)}}{81} - \frac{5005 x^{10} \sin{\left(6 x \right)}}{243} - \frac{25025 x^{9} \cos{\left(6 x \right)}}{729} + \frac{25025 x^{8} \sin{\left(6 x \right)}}{486} + \frac{50050 x^{7} \cos{\left(6 x \right)}}{729} - \frac{175175 x^{6} \sin{\left(6 x \right)}}{2187} - \frac{175175 x^{5} \cos{\left(6 x \right)}}{2187} + \frac{875875 x^{4} \sin{\left(6 x \right)}}{13122} + \frac{875875 x^{3} \cos{\left(6 x \right)}}{19683} - \frac{875875 x^{2} \sin{\left(6 x \right)}}{39366} - \frac{875875 x \cos{\left(6 x \right)}}{118098} + \frac{875875 \sin{\left(6 x \right)}}{708588}
IBP_n16_cos_b02_02,16,cos,2,"Evaluate the indefinite integral.

\int x^{16} \cos(2x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(2 x \right)}}{2} + 4 x^{15} \cos{\left(2 x \right)} - 30 x^{14} \sin{\left(2 x \right)} - 210 x^{13} \cos{\left(2 x \right)} + 1365 x^{12} \sin{\left(2 x \right)} + 8190 x^{11} \cos{\left(2 x \right)} - 45045 x^{10} \sin{\left(2 x \right)} - 225225 x^{9} \cos{\left(2 x \right)} + \frac{2027025 x^{8} \sin{\left(2 x \right)}}{2} + 4054050 x^{7} \cos{\left(2 x \right)} - 14189175 x^{6} \sin{\left(2 x \right)} - 42567525 x^{5} \cos{\left(2 x \right)} + \frac{212837625 x^{4} \sin{\left(2 x \right)}}{2} + 212837625 x^{3} \cos{\left(2 x \right)} - \frac{638512875 x^{2} \sin{\left(2 x \right)}}{2} - \frac{638512875 x \cos{\left(2 x \right)}}{2} + \frac{638512875 \sin{\left(2 x \right)}}{4}
IBP_n16_cos_b04_03,16,cos,4,"Evaluate the indefinite integral.

\int x^{16} \cos(4x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(4 x \right)}}{4} + x^{15} \cos{\left(4 x \right)} - \frac{15 x^{14} \sin{\left(4 x \right)}}{4} - \frac{105 x^{13} \cos{\left(4 x \right)}}{8} + \frac{1365 x^{12} \sin{\left(4 x \right)}}{32} + \frac{4095 x^{11} \cos{\left(4 x \right)}}{32} - \frac{45045 x^{10} \sin{\left(4 x \right)}}{128} - \frac{225225 x^{9} \cos{\left(4 x \right)}}{256} + \frac{2027025 x^{8} \sin{\left(4 x \right)}}{1024} + \frac{2027025 x^{7} \cos{\left(4 x \right)}}{512} - \frac{14189175 x^{6} \sin{\left(4 x \right)}}{2048} - \frac{42567525 x^{5} \cos{\left(4 x \right)}}{4096} + \frac{212837625 x^{4} \sin{\left(4 x \right)}}{16384} + \frac{212837625 x^{3} \cos{\left(4 x \right)}}{16384} - \frac{638512875 x^{2} \sin{\left(4 x \right)}}{65536} - \frac{638512875 x \cos{\left(4 x \right)}}{131072} + \frac{638512875 \sin{\left(4 x \right)}}{524288}
IBP_n16_cos_b01_04,16,cos,1,"Evaluate the indefinite integral.

\int x^{16} \cos(x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",x^{16} \sin{\left(x \right)} + 16 x^{15} \cos{\left(x \right)} - 240 x^{14} \sin{\left(x \right)} - 3360 x^{13} \cos{\left(x \right)} + 43680 x^{12} \sin{\left(x \right)} + 524160 x^{11} \cos{\left(x \right)} - 5765760 x^{10} \sin{\left(x \right)} - 57657600 x^{9} \cos{\left(x \right)} + 518918400 x^{8} \sin{\left(x \right)} + 4151347200 x^{7} \cos{\left(x \right)} - 29059430400 x^{6} \sin{\left(x \right)} - 174356582400 x^{5} \cos{\left(x \right)} + 871782912000 x^{4} \sin{\left(x \right)} + 3487131648000 x^{3} \cos{\left(x \right)} - 10461394944000 x^{2} \sin{\left(x \right)} - 20922789888000 x \cos{\left(x \right)} + 20922789888000 \sin{\left(x \right)}
IBP_n16_cos_b03_05,16,cos,3,"Evaluate the indefinite integral.

\int x^{16} \cos(3x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(3 x \right)}}{3} + \frac{16 x^{15} \cos{\left(3 x \right)}}{9} - \frac{80 x^{14} \sin{\left(3 x \right)}}{9} - \frac{1120 x^{13} \cos{\left(3 x \right)}}{27} + \frac{14560 x^{12} \sin{\left(3 x \right)}}{81} + \frac{58240 x^{11} \cos{\left(3 x \right)}}{81} - \frac{640640 x^{10} \sin{\left(3 x \right)}}{243} - \frac{6406400 x^{9} \cos{\left(3 x \right)}}{729} + \frac{6406400 x^{8} \sin{\left(3 x \right)}}{243} + \frac{51251200 x^{7} \cos{\left(3 x \right)}}{729} - \frac{358758400 x^{6} \sin{\left(3 x \right)}}{2187} - \frac{717516800 x^{5} \cos{\left(3 x \right)}}{2187} + \frac{3587584000 x^{4} \sin{\left(3 x \right)}}{6561} + \frac{14350336000 x^{3} \cos{\left(3 x \right)}}{19683} - \frac{14350336000 x^{2} \sin{\left(3 x \right)}}{19683} - \frac{28700672000 x \cos{\left(3 x \right)}}{59049} + \frac{28700672000 \sin{\left(3 x \right)}}{177147}
IBP_n16_cos_b05_06,16,cos,5,"Evaluate the indefinite integral.

\int x^{16} \cos(5x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(5 x \right)}}{5} + \frac{16 x^{15} \cos{\left(5 x \right)}}{25} - \frac{48 x^{14} \sin{\left(5 x \right)}}{25} - \frac{672 x^{13} \cos{\left(5 x \right)}}{125} + \frac{8736 x^{12} \sin{\left(5 x \right)}}{625} + \frac{104832 x^{11} \cos{\left(5 x \right)}}{3125} - \frac{1153152 x^{10} \sin{\left(5 x \right)}}{15625} - \frac{2306304 x^{9} \cos{\left(5 x \right)}}{15625} + \frac{20756736 x^{8} \sin{\left(5 x \right)}}{78125} + \frac{166053888 x^{7} \cos{\left(5 x \right)}}{390625} - \frac{1162377216 x^{6} \sin{\left(5 x \right)}}{1953125} - \frac{6974263296 x^{5} \cos{\left(5 x \right)}}{9765625} + \frac{6974263296 x^{4} \sin{\left(5 x \right)}}{9765625} + \frac{27897053184 x^{3} \cos{\left(5 x \right)}}{48828125} - \frac{83691159552 x^{2} \sin{\left(5 x \right)}}{244140625} - \frac{167382319104 x \cos{\left(5 x \right)}}{1220703125} + \frac{167382319104 \sin{\left(5 x \right)}}{6103515625}
IBP_n16_cos_b10_07,16,cos,10,"Evaluate the indefinite integral.

\int x^{16} \cos(10x)\,dx

Show all steps. Give the antiderivative (omit the constant of integration) inside \boxed{}.",\frac{x^{16} \sin{\left(10 x \right)}}{10} + \frac{4 x^{15} \cos{\left(10 x \right)}}{25} - \frac{6 x^{14} \sin{\left(10 x \right)}}{25} - \frac{42 x^{13} \cos{\left(10 x \right)}}{125} + \frac{273 x^{12} \sin{\left(10 x \right)}}{625} + \frac{1638 x^{11} \cos{\left(10 x \right)}}{3125} - \frac{9009 x^{10} \sin{\left(10 x \right)}}{15625} - \frac{9009 x^{9} \cos{\left(10 x \right)}}{15625} + \frac{81081 x^{8} \sin{\left(10 x \right)}}{156250} + \frac{162162 x^{7} \cos{\left(10 x \right)}}{390625} - \frac{567567 x^{6} \sin{\left(10 x \right)}}{1953125} - \frac{1702701 x^{5} \cos{\left(10 x \right)}}{9765625} + \frac{1702701 x^{4} \sin{\left(10 x \right)}}{19531250} + \frac{1702701 x^{3} \cos{\left(10 x \right)}}{48828125} - \frac{5108103 x^{2} \sin{\left(10 x \right)}}{488281250} - \frac{5108103 x \cos{\left(10 x \right)}}{2441406250} + \frac{5108103 \sin{\left(10 x \right)}}{24414062500}
